,LEA,School State,School,Year,Category,Sex,Total_Disability,no_IEP,Total,LEP,Race,Count
4497,ST. LOUIS CITY,MO,BEAUMONT CTE HIGH SCHOOL,2015,SWD: Students receiving one or more in-school suspensions,F,0.0,0.0,0.0,0.0,Hispanic,0.0
4498,ST. LOUIS CITY,MO,BEAUMONT CTE HIGH SCHOOL,2015,SWD: Students receiving only one out-of-school suspension,M,26.0,0.0,26.0,2.0,Hispanic,0.0
4499,ST. LOUIS CITY,MO,BEAUMONT CTE HIGH SCHOOL,2015,SWD: Students receiving only one out-of-school suspension,F,8.0,0.0,8.0,0.0,Hispanic,0.0
4500,ST. LOUIS CITY,MO,BEAUMONT CTE HIGH SCHOOL,2015,SWD: Students receiving more than one out-of-school suspension,M,8.0,0.0,8.0,2.0,Hispanic,0.0
4501,ST. LOUIS CITY,MO,BEAUMONT CTE HIGH SCHOOL,2015,SWD: Students receiving more than one out-of-school suspension,F,2.0,0.0,2.0,0.0,Hispanic,0.0
4502,ST. LOUIS CITY,MO,BEAUMONT CTE HIGH SCHOOL,2015,SWD: Expulsions with educational services,M,0.0,0.0,0.0,0.0,Hispanic,0.0
4503,ST. LOUIS CITY,MO,BEAUMONT CTE HIGH SCHOOL,2015,SWD: Expulsions with educational services,F,0.0,0.0,0.0,0.0,Hispanic,0.0
4504,ST. LOUIS CITY,MO,BEAUMONT CTE HIGH SCHOOL,2015,SWD: Expulsions without educational services,M,0.0,0.0,0.0,0.0,Hispanic,0.0
4505,ST. LOUIS CITY,MO,BEAUMONT CTE HIGH SCHOOL,2015,SWD: Expulsions without educational services,F,0.0,0.0,0.0,0.0,Hispanic,0.0
4506,ST. LOUIS CITY,MO,BEAUMONT CTE HIGH SCHOOL,2015,SWD: Expulsions under zero-tolerance policies,M,0.0,0.0,0.0,0.0,Hispanic,0.0
4507,ST. LOUIS CITY,MO,BEAUMONT CTE HIGH SCHOOL,2015,SWD: Expulsions under zero-tolerance policies,F,0.0,0.0,0.0,0.0,Hispanic,0.0
4508,ST. LOUIS CITY,MO,BEAUMONT CTE HIGH SCHOOL,2015,SWD: Transferred to Alternative School,M,8.0,0.0,8.0,0.0,Hispanic,0.0
4509,ST. LOUIS CITY,MO,BEAUMONT CTE HIGH SCHOOL,2015,SWD: Transferred to Alternative School,F,0.0,0.0,0.0,0.0,Hispanic,0.0
4510,ST. LOUIS CITY,MO,BEAUMONT CTE HIGH SCHOOL,2015,SWD: Referral to law enforcement,M,2.0,0.0,2.0,0.0,Hispanic,0.0
4511,ST. LOUIS CITY,MO,BEAUMONT CTE HIGH SCHOOL,2015,SWD: Referral to law enforcement,F,0.0,0.0,0.0,0.0,Hispanic,0.0
4512,ST. LOUIS CITY,MO,BEAUMONT CTE HIGH SCHOOL,2015,SWD: School-related arrest,M,2.0,0.0,2.0,0.0,Hispanic,0.0
4513,ST. LOUIS CITY,MO,BEAUMONT CTE HIGH SCHOOL,2015,SWD: School-related arrest,F,0.0,0.0,0.0,0.0,Hispanic,0.0
4514,ST. LOUIS CITY,MO,BEAUMONT CTE HIGH SCHOOL,2015,SWOD: Corporal punishment,M,,,0.0,0.0,Hispanic,0.0
4515,ST. LOUIS CITY,MO,BEAUMONT CTE HIGH SCHOOL,2015,SWOD: Corporal punishment,F,,,0.0,0.0,Hispanic,0.0
4516,ST. LOUIS CITY,MO,BEAUMONT CTE HIGH SCHOOL,2015,SWOD: Students receiving one or more in-school suspensions,M,,,0.0,0.0,Hispanic,0.0
4517,ST. LOUIS CITY,MO,BEAUMONT CTE HIGH SCHOOL,2015,SWOD: Students receiving one or more in-school suspensions,F,,,2.0,0.0,Hispanic,0.0
4518,ST. LOUIS CITY,MO,BEAUMONT CTE HIGH SCHOOL,2015,SWOD: Students receiving only one out-of-school suspension,M,,,8.0,0.0,Hispanic,0.0
4519,ST. LOUIS CITY,MO,BEAUMONT CTE HIGH SCHOOL,2015,SWOD: Students receiving only one out-of-school suspension,F,,,8.0,0.0,Hispanic,0.0
4520,ST. LOUIS CITY,MO,BEAUMONT CTE HIGH SCHOOL,2015,SWOD: Students receiving more than one out-of-school suspension,M,,,5.0,0.0,Hispanic,0.0
4521,ST. LOUIS CITY,MO,BEAUMONT CTE HIGH SCHOOL,2015,SWOD: Students receiving more than one out-of-school suspension,F,,,5.0,0.0,Hispanic,0.0
4522,ST. LOUIS CITY,MO,BEAUMONT CTE HIGH SCHOOL,2015,SWOD: Expulsions with educational services,M,,,0.0,0.0,Hispanic,0.0
4523,ST. LOUIS CITY,MO,BEAUMONT CTE HIGH SCHOOL,2015,SWOD: Expulsions with educational services,F,,,0.0,0.0,Hispanic,0.0
4524,ST. LOUIS CITY,MO,BEAUMONT CTE HIGH SCHOOL,2015,SWOD: Expulsions without educational services,M,,,0.0,0.0,Hispanic,0.0
4525,ST. LOUIS CITY,MO,BEAUMONT CTE HIGH SCHOOL,2015,SWOD: Expulsions without educational services,F,,,0.0,0.0,Hispanic,0.0
4526,ST. LOUIS CITY,MO,BEAUMONT CTE HIGH SCHOOL,2015,SWOD: Expulsions under zero-tolerance policies,M,,,0.0,0.0,Hispanic,0.0
4527,ST. LOUIS CITY,MO,BEAUMONT CTE HIGH SCHOOL,2015,SWOD: Expulsions under zero-tolerance policies,F,,,0.0,0.0,Hispanic,0.0
4528,ST. LOUIS CITY,MO,BEAUMONT CTE HIGH SCHOOL,2015,SWOD: Transferred to Alternative School,M,,,5.0,0.0,Hispanic,0.0
4529,ST. LOUIS CITY,MO,BEAUMONT CTE HIGH SCHOOL,2015,SWOD: Transferred to Alternative School,F,,,2.0,0.0,Hispanic,0.0
4530,ST. LOUIS CITY,MO,BEAUMONT CTE HIGH SCHOOL,2015,SWOD: Referral to law enforcement,M,,,2.0,0.0,Hispanic,0.0
4531,ST. LOUIS CITY,MO,BEAUMONT CTE HIGH SCHOOL,2015,SWOD: Referral to law enforcement,F,,,2.0,0.0,Hispanic,0.0
4532,ST. LOUIS CITY,MO,BEAUMONT CTE HIGH SCHOOL,2015,SWOD: School-related arrest,M,,,2.0,0.0,Hispanic,0.0
4533,ST. LOUIS CITY,MO,BEAUMONT CTE HIGH SCHOOL,2015,SWOD: School-related arrest,F,,,2.0,0.0,Hispanic,0.0
4534,ST. LOUIS CITY,MO,BEAUMONT CTE HIGH SCHOOL,2015,Total enrollment,M,,,271.0,71.0,Hispanic,29.0
4535,ST. LOUIS CITY,MO,BEAUMONT CTE HIGH SCHOOL,2015,Total enrollment,F,,,215.0,53.0,Hispanic,29.0
4536,FERGUSON-FLORISSANT R-II,MO,MCCLUER HIGH,2015,SWD: Corporal punishment,M,0.0,0.0,0.0,0.0,Black,0.0
4537,FERGUSON-FLORISSANT R-II,MO,MCCLUER HIGH,2015,SWD: Corporal punishment,F,0.0,0.0,0.0,0.0,Black,0.0
4538,FERGUSON-FLORISSANT R-II,MO,MCCLUER HIGH,2015,SWD: Students receiving one or more in-school suspensions,M,71.0,0.0,71.0,2.0,Black,65.0
4539,FERGUSON-FLORISSANT R-II,MO,MCCLUER HIGH,2015,SWD: Students receiving one or more in-school suspensions,F,33.0,2.0,35.0,0.0,Black,29.0
4540,FERGUSON-FLORISSANT R-II,MO,MCCLUER HIGH,2015,SWD: Students receiving only one out-of-school suspension,M,24.0,0.0,24.0,2.0,Black,20.0
4541,FERGUSON-FLORISSANT R-II,MO,MCCLUER HIGH,2015,SWD: Students receiving only one out-of-school suspension,F,13.0,2.0,15.0,0.0,Black,11.0
4542,FERGUSON-FLORISSANT R-II,MO,MCCLUER HIGH,2015,SWD: Students receiving more than one out-of-school suspension,M,54.0,0.0,54.0,0.0,Black,50.0
4543,FERGUSON-FLORISSANT R-II,MO,MCCLUER HIGH,2015,SWD: Students receiving more than one out-of-school suspension,F,22.0,0.0,22.0,0.0,Black,20.0
4544,FERGUSON-FLORISSANT R-II,MO,MCCLUER HIGH,2015,SWD: Expulsions with educational services,M,0.0,0.0,0.0,0.0,Black,0.0
4545,FERGUSON-FLORISSANT R-II,MO,MCCLUER HIGH,2015,SWD: Expulsions with educational services,F,0.0,0.0,0.0,0.0,Black,0.0
4546,FERGUSON-FLORISSANT R-II,MO,MCCLUER HIGH,2015,SWD: Expulsions without educational services,M,0.0,0.0,0.0,0.0,Black,0.0
4547,FERGUSON-FLORISSANT R-II,MO,MCCLUER HIGH,2015,SWD: Expulsions without educational services,F,0.0,0.0,0.0,0.0,Black,0.0
4548,FERGUSON-FLORISSANT R-II,MO,MCCLUER HIGH,2015,SWD: Expulsions under zero-tolerance policies,M,0.0,0.0,0.0,0.0,Black,0.0
4549,FERGUSON-FLORISSANT R-II,MO,MCCLUER HIGH,2015,SWD: Expulsions under zero-tolerance policies,F,0.0,0.0,0.0,0.0,Black,0.0
4550,FERGUSON-FLORISSANT R-II,MO,MCCLUER HIGH,2015,SWD: Transferred to Alternative School,M,0.0,0.0,0.0,0.0,Black,0.0
4551,FERGUSON-FLORISSANT R-II,MO,MCCLUER HIGH,2015,SWD: Transferred to Alternative School,F,0.0,0.0,0.0,0.0,Black,0.0
4552,FERGUSON-FLORISSANT R-II,MO,MCCLUER HIGH,2015,SWD: Referral to law enforcement,M,0.0,0.0,0.0,0.0,Black,0.0
4553,FERGUSON-FLORISSANT R-II,MO,MCCLUER HIGH,2015,SWD: Referral to law enforcement,F,0.0,0.0,0.0,0.0,Black,0.0
4554,FERGUSON-FLORISSANT R-II,MO,MCCLUER HIGH,2015,SWD: School-related arrest,M,0.0,0.0,0.0,0.0,Black,0.0
4555,FERGUSON-FLORISSANT R-II,MO,MCCLUER HIGH,2015,SWD: School-related arrest,F,0.0,0.0,0.0,0.0,Black,0.0
4556,FERGUSON-FLORISSANT R-II,MO,MCCLUER HIGH,2015,SWOD: Corporal punishment,M,,,0.0,0.0,Black,0.0
4557,FERGUSON-FLORISSANT R-II,MO,MCCLUER HIGH,2015,SWOD: Corporal punishment,F,,,0.0,0.0,Black,0.0
4558,FERGUSON-FLORISSANT R-II,MO,MCCLUER HIGH,2015,SWOD: Students receiving one or more in-school suspensions,M,,,191.0,2.0,Black,182.0
4559,FERGUSON-FLORISSANT R-II,MO,MCCLUER HIGH,2015,SWOD: Students receiving one or more in-school suspensions,F,,,196.0,2.0,Black,182.0
4560,FERGUSON-FLORISSANT R-II,MO,MCCLUER HIGH,2015,SWOD: Students receiving only one out-of-school suspension,M,,,68.0,2.0,Black,62.0
4561,FERGUSON-FLORISSANT R-II,MO,MCCLUER HIGH,2015,SWOD: Students receiving only one out-of-school suspension,F,,,84.0,0.0,Black,77.0
4562,FERGUSON-FLORISSANT R-II,MO,MCCLUER HIGH,2015,SWOD: Students receiving more than one out-of-school suspension,M,,,133.0,0.0,Black,131.0
4563,FERGUSON-FLORISSANT R-II,MO,MCCLUER HIGH,2015,SWOD: Students receiving more than one out-of-school suspension,F,,,124.0,2.0,Black,116.0
4564,FERGUSON-FLORISSANT R-II,MO,MCCLUER HIGH,2015,SWOD: Expulsions with educational services,M,,,0.0,0.0,Black,0.0
4565,FERGUSON-FLORISSANT R-II,MO,MCCLUER HIGH,2015,SWOD: Expulsions with educational services,F,,,0.0,0.0,Black,0.0
4566,FERGUSON-FLORISSANT R-II,MO,MCCLUER HIGH,2015,SWOD: Expulsions without educational services,M,,,0.0,0.0,Black,0.0
4567,FERGUSON-FLORISSANT R-II,MO,MCCLUER HIGH,2015,SWOD: Expulsions without educational services,F,,,0.0,0.0,Black,0.0
4568,FERGUSON-FLORISSANT R-II,MO,MCCLUER HIGH,2015,SWOD: Expulsions under zero-tolerance policies,M,,,0.0,0.0,Black,0.0
4569,FERGUSON-FLORISSANT R-II,MO,MCCLUER HIGH,2015,SWOD: Expulsions under zero-tolerance policies,F,,,0.0,0.0,Black,0.0
4570,FERGUSON-FLORISSANT R-II,MO,MCCLUER HIGH,2015,SWOD: Transferred to Alternative School,M,,,0.0,0.0,Black,0.0
4571,FERGUSON-FLORISSANT R-II,MO,MCCLUER HIGH,2015,SWOD: Transferred to Alternative School,F,,,0.0,0.0,Black,0.0
4572,FERGUSON-FLORISSANT R-II,MO,MCCLUER HIGH,2015,SWOD: Referral to law enforcement,M,,,2.0,0.0,Black,2.0
4573,FERGUSON-FLORISSANT R-II,MO,MCCLUER HIGH,2015,SWOD: Referral to law enforcement,F,,,0.0,0.0,Black,0.0
4574,FERGUSON-FLORISSANT R-II,MO,MCCLUER HIGH,2015,SWOD: School-related arrest,M,,,2.0,0.0,Black,2.0
4575,FERGUSON-FLORISSANT R-II,MO,MCCLUER HIGH,2015,SWOD: School-related arrest,F,,,0.0,0.0,Black,0.0
4576,FERGUSON-FLORISSANT R-II,MO,MCCLUER HIGH,2015,Total enrollment,M,,,541.0,8.0,Black,458.0
4577,FERGUSON-FLORISSANT R-II,MO,MCCLUER HIGH,2015,Total enrollment,F,,,579.0,11.0,Black,497.0
4578,FERGUSON-FLORISSANT R-II,MO,MCCLUER NORTH HIGH,2015,SWD: Corporal punishment,M,0.0,0.0,0.0,0.0,Black,0.0
4579,FERGUSON-FLORISSANT R-II,MO,MCCLUER NORTH HIGH,2015,SWD: Corporal punishment,F,0.0,0.0,0.0,0.0,Black,0.0
4580,FERGUSON-FLORISSANT R-II,MO,MCCLUER NORTH HIGH,2015,SWD: Students receiving one or more in-school suspensions,M,57.0,2.0,59.0,0.0,Black,50.0
4581,FERGUSON-FLORISSANT R-II,MO,MCCLUER NORTH HIGH,2015,SWD: Students receiving one or more in-school suspensions,F,33.0,2.0,35.0,0.0,Black,29.0
4582,FERGUSON-FLORISSANT R-II,MO,MCCLUER NORTH HIGH,2015,SWD: Students receiving only one out-of-school suspension,M,18.0,2.0,20.0,0.0,Black,11.0
4583,FERGUSON-FLORISSANT R-II,MO,MCCLUER NORTH HIGH,2015,SWD: Students receiving only one out-of-school suspension,F,5.0,0.0,5.0,0.0,Black,5.0
4584,FERGUSON-FLORISSANT R-II,MO,MCCLUER NORTH HIGH,2015,SWD: Students receiving more than one out-of-school suspension,M,43.0,0.0,43.0,0.0,Black,41.0
4585,FERGUSON-FLORISSANT R-II,MO,MCCLUER NORTH HIGH,2015,SWD: Students receiving more than one out-of-school suspension,F,27.0,2.0,29.0,0.0,Black,23.0
4586,FERGUSON-FLORISSANT R-II,MO,MCCLUER NORTH HIGH,2015,SWD: Expulsions with educational services,M,0.0,0.0,0.0,0.0,Black,0.0
4587,FERGUSON-FLORISSANT R-II,MO,MCCLUER NORTH HIGH,2015,SWD: Expulsions with educational services,F,0.0,0.0,0.0,0.0,Black,0.0
4588,FERGUSON-FLORISSANT R-II,MO,MCCLUER NORTH HIGH,2015,SWD: Expulsions without educational services,M,0.0,0.0,0.0,0.0,Black,0.0
4589,FERGUSON-FLORISSANT R-II,MO,MCCLUER NORTH HIGH,2015,SWD: Expulsions without educational services,F,0.0,0.0,0.0,0.0,Black,0.0
4590,FERGUSON-FLORISSANT R-II,MO,MCCLUER NORTH HIGH,2015,SWD: Expulsions under zero-tolerance policies,M,0.0,0.0,0.0,0.0,Black,0.0
4591,FERGUSON-FLORISSANT R-II,MO,MCCLUER NORTH HIGH,2015,SWD: Expulsions under zero-tolerance policies,F,0.0,0.0,0.0,0.0,Black,0.0
4592,FERGUSON-FLORISSANT R-II,MO,MCCLUER NORTH HIGH,2015,SWD: Transferred to Alternative School,M,0.0,0.0,0.0,0.0,Black,0.0
4593,FERGUSON-FLORISSANT R-II,MO,MCCLUER NORTH HIGH,2015,SWD: Transferred to Alternative School,F,0.0,0.0,0.0,0.0,Black,0.0
4594,FERGUSON-FLORISSANT R-II,MO,MCCLUER NORTH HIGH,2015,SWD: Referral to law enforcement,M,0.0,0.0,0.0,0.0,Black,0.0
4595,FERGUSON-FLORISSANT R-II,MO,MCCLUER NORTH HIGH,2015,SWD: Referral to law enforcement,F,0.0,0.0,0.0,0.0,Black,0.0
4596,FERGUSON-FLORISSANT R-II,MO,MCCLUER NORTH HIGH,2015,SWD: School-related arrest,M,0.0,0.0,0.0,0.0,Black,0.0
4597,FERGUSON-FLORISSANT R-II,MO,MCCLUER NORTH HIGH,2015,SWD: School-related arrest,F,0.0,0.0,0.0,0.0,Black,0.0
4598,FERGUSON-FLORISSANT R-II,MO,MCCLUER NORTH HIGH,2015,SWOD: Corporal punishment,M,,,0.0,0.0,Black,0.0
4599,FERGUSON-FLORISSANT R-II,MO,MCCLUER NORTH HIGH,2015,SWOD: Corporal punishment,F,,,0.0,0.0,Black,0.0
4600,FERGUSON-FLORISSANT R-II,MO,MCCLUER NORTH HIGH,2015,SWOD: Students receiving one or more in-school suspensions,M,,,272.0,0.0,Black,239.0
4601,FERGUSON-FLORISSANT R-II,MO,MCCLUER NORTH HIGH,2015,SWOD: Students receiving one or more in-school suspensions,F,,,228.0,0.0,Black,200.0
4602,FERGUSON-FLORISSANT R-II,MO,MCCLUER NORTH HIGH,2015,SWOD: Students receiving only one out-of-school suspension,M,,,87.0,0.0,Black,80.0
4603,FERGUSON-FLORISSANT R-II,MO,MCCLUER NORTH HIGH,2015,SWOD: Students receiving only one out-of-school suspension,F,,,90.0,0.0,Black,74.0
4604,FERGUSON-FLORISSANT R-II,MO,MCCLUER NORTH HIGH,2015,SWOD: Students receiving more than one out-of-school suspension,M,,,194.0,0.0,Black,164.0
4605,FERGUSON-FLORISSANT R-II,MO,MCCLUER NORTH HIGH,2015,SWOD: Students receiving more than one out-of-school suspension,F,,,144.0,0.0,Black,134.0
4606,FERGUSON-FLORISSANT R-II,MO,MCCLUER NORTH HIGH,2015,SWOD: Expulsions with educational services,M,,,0.0,0.0,Black,0.0
4607,FERGUSON-FLORISSANT R-II,MO,MCCLUER NORTH HIGH,2015,SWOD: Expulsions with educational services,F,,,0.0,0.0,Black,0.0
4608,FERGUSON-FLORISSANT R-II,MO,MCCLUER NORTH HIGH,2015,SWOD: Expulsions without educational services,M,,,0.0,0.0,Black,0.0
4609,FERGUSON-FLORISSANT R-II,MO,MCCLUER NORTH HIGH,2015,SWOD: Expulsions without educational services,F,,,0.0,0.0,Black,0.0
4610,FERGUSON-FLORISSANT R-II,MO,MCCLUER NORTH HIGH,2015,SWOD: Expulsions under zero-tolerance policies,M,,,0.0,0.0,Black,0.0
4611,FERGUSON-FLORISSANT R-II,MO,MCCLUER NORTH HIGH,2015,SWOD: Expulsions under zero-tolerance policies,F,,,0.0,0.0,Black,0.0
4612,FERGUSON-FLORISSANT R-II,MO,MCCLUER NORTH HIGH,2015,SWOD: Transferred to Alternative School,M,,,0.0,0.0,Black,0.0
4613,FERGUSON-FLORISSANT R-II,MO,MCCLUER NORTH HIGH,2015,SWOD: Transferred to Alternative School,F,,,0.0,0.0,Black,0.0
4614,FERGUSON-FLORISSANT R-II,MO,MCCLUER NORTH HIGH,2015,SWOD: Referral to law enforcement,M,,,7.0,0.0,Black,5.0
4615,FERGUSON-FLORISSANT R-II,MO,MCCLUER NORTH HIGH,2015,SWOD: Referral to law enforcement,F,,,2.0,0.0,Black,2.0
4616,FERGUSON-FLORISSANT R-II,MO,MCCLUER NORTH HIGH,2015,SWOD: School-related arrest,M,,,7.0,0.0,Black,5.0
4617,FERGUSON-FLORISSANT R-II,MO,MCCLUER NORTH HIGH,2015,SWOD: School-related arrest,F,,,0.0,0.0,Black,0.0
4618,FERGUSON-FLORISSANT R-II,MO,MCCLUER NORTH HIGH,2015,Total enrollment,M,,,858.0,0.0,Black,665.0
4619,FERGUSON-FLORISSANT R-II,MO,MCCLUER NORTH HIGH,2015,Total enrollment,F,,,878.0,0.0,Black,677.0
4620,FERGUSON-FLORISSANT R-II,MO,MCCLUER SOUTH-BERKELEY HIGH,2015,SWD: Corporal punishment,M,0.0,0.0,0.0,0.0,Black,0.0
4621,FERGUSON-FLORISSANT R-II,MO,MCCLUER SOUTH-BERKELEY HIGH,2015,SWD: Corporal punishment,F,0.0,0.0,0.0,0.0,Black,0.0
4622,FERGUSON-FLORISSANT R-II,MO,MCCLUER SOUTH-BERKELEY HIGH,2015,SWD: Students receiving one or more in-school suspensions,M,19.0,0.0,19.0,0.0,Black,17.0
4623,FERGUSON-FLORISSANT R-II,MO,MCCLUER SOUTH-BERKELEY HIGH,2015,SWD: Students receiving one or more in-school suspensions,F,13.0,0.0,13.0,0.0,Black,11.0
4624,FERGUSON-FLORISSANT R-II,MO,MCCLUER SOUTH-BERKELEY HIGH,2015,SWD: Students receiving only one out-of-school suspension,M,5.0,0.0,5.0,0.0,Black,5.0
4625,FERGUSON-FLORISSANT R-II,MO,MCCLUER SOUTH-BERKELEY HIGH,2015,SWD: Students receiving only one out-of-school suspension,F,2.0,0.0,2.0,0.0,Black,2.0
4626,FERGUSON-FLORISSANT R-II,MO,MCCLUER SOUTH-BERKELEY HIGH,2015,SWD: Students receiving more than one out-of-school suspension,M,16.0,0.0,16.0,0.0,Black,14.0
4627,FERGUSON-FLORISSANT R-II,MO,MCCLUER SOUTH-BERKELEY HIGH,2015,SWD: Students receiving more than one out-of-school suspension,F,10.0,0.0,10.0,0.0,Black,8.0
4628,FERGUSON-FLORISSANT R-II,MO,MCCLUER SOUTH-BERKELEY HIGH,2015,SWD: Expulsions with educational services,M,0.0,0.0,0.0,0.0,Black,0.0
4629,FERGUSON-FLORISSANT R-II,MO,MCCLUER SOUTH-BERKELEY HIGH,2015,SWD: Expulsions with educational services,F,0.0,0.0,0.0,0.0,Black,0.0
4630,FERGUSON-FLORISSANT R-II,MO,MCCLUER SOUTH-BERKELEY HIGH,2015,SWD: Expulsions without educational services,M,0.0,0.0,0.0,0.0,Black,0.0
4631,FERGUSON-FLORISSANT R-II,MO,MCCLUER SOUTH-BERKELEY HIGH,2015,SWD: Expulsions without educational services,F,0.0,0.0,0.0,0.0,Black,0.0
4632,FERGUSON-FLORISSANT R-II,MO,MCCLUER SOUTH-BERKELEY HIGH,2015,SWD: Expulsions under zero-tolerance policies,M,0.0,0.0,0.0,0.0,Black,0.0
4633,FERGUSON-FLORISSANT R-II,MO,MCCLUER SOUTH-BERKELEY HIGH,2015,SWD: Expulsions under zero-tolerance policies,F,0.0,0.0,0.0,0.0,Black,0.0
4634,FERGUSON-FLORISSANT R-II,MO,MCCLUER SOUTH-BERKELEY HIGH,2015,SWD: Transferred to Alternative School,M,0.0,0.0,0.0,0.0,Black,0.0
4635,FERGUSON-FLORISSANT R-II,MO,MCCLUER SOUTH-BERKELEY HIGH,2015,SWD: Transferred to Alternative School,F,0.0,0.0,0.0,0.0,Black,0.0
4636,FERGUSON-FLORISSANT R-II,MO,MCCLUER SOUTH-BERKELEY HIGH,2015,SWD: Referral to law enforcement,M,0.0,0.0,0.0,0.0,Black,0.0
4637,FERGUSON-FLORISSANT R-II,MO,MCCLUER SOUTH-BERKELEY HIGH,2015,SWD: Referral to law enforcement,F,0.0,0.0,0.0,0.0,Black,0.0
4638,FERGUSON-FLORISSANT R-II,MO,MCCLUER SOUTH-BERKELEY HIGH,2015,SWD: School-related arrest,M,0.0,0.0,0.0,0.0,Black,0.0
4639,FERGUSON-FLORISSANT R-II,MO,MCCLUER SOUTH-BERKELEY HIGH,2015,SWD: School-related arrest,F,0.0,0.0,0.0,0.0,Black,0.0
4640,FERGUSON-FLORISSANT R-II,MO,MCCLUER SOUTH-BERKELEY HIGH,2015,SWOD: Corporal punishment,M,,,0.0,0.0,Black,0.0
4641,FERGUSON-FLORISSANT R-II,MO,MCCLUER SOUTH-BERKELEY HIGH,2015,SWOD: Corporal punishment,F,,,0.0,0.0,Black,0.0
4642,FERGUSON-FLORISSANT R-II,MO,MCCLUER SOUTH-BERKELEY HIGH,2015,SWOD: Students receiving one or more in-school suspensions,M,,,92.0,0.0,Black,86.0
4643,FERGUSON-FLORISSANT R-II,MO,MCCLUER SOUTH-BERKELEY HIGH,2015,SWOD: Students receiving one or more in-school suspensions,F,,,93.0,0.0,Black,89.0
4644,FERGUSON-FLORISSANT R-II,MO,MCCLUER SOUTH-BERKELEY HIGH,2015,SWOD: Students receiving only one out-of-school suspension,M,,,48.0,0.0,Black,44.0
4645,FERGUSON-FLORISSANT R-II,MO,MCCLUER SOUTH-BERKELEY HIGH,2015,SWOD: Students receiving only one out-of-school suspension,F,,,42.0,0.0,Black,38.0
4646,FERGUSON-FLORISSANT R-II,MO,MCCLUER SOUTH-BERKELEY HIGH,2015,SWOD: Students receiving more than one out-of-school suspension,M,,,58.0,0.0,Black,56.0
4647,FERGUSON-FLORISSANT R-II,MO,MCCLUER SOUTH-BERKELEY HIGH,2015,SWOD: Students receiving more than one out-of-school suspension,F,,,58.0,0.0,Black,56.0
4648,FERGUSON-FLORISSANT R-II,MO,MCCLUER SOUTH-BERKELEY HIGH,2015,SWOD: Expulsions with educational services,M,,,0.0,0.0,Black,0.0
4649,FERGUSON-FLORISSANT R-II,MO,MCCLUER SOUTH-BERKELEY HIGH,2015,SWOD: Expulsions with educational services,F,,,0.0,0.0,Black,0.0
4650,FERGUSON-FLORISSANT R-II,MO,MCCLUER SOUTH-BERKELEY HIGH,2015,SWOD: Expulsions without educational services,M,,,0.0,0.0,Black,0.0
4651,FERGUSON-FLORISSANT R-II,MO,MCCLUER SOUTH-BERKELEY HIGH,2015,SWOD: Expulsions without educational services,F,,,0.0,0.0,Black,0.0
4652,FERGUSON-FLORISSANT R-II,MO,MCCLUER SOUTH-BERKELEY HIGH,2015,SWOD: Expulsions under zero-tolerance policies,M,,,0.0,0.0,Black,0.0
4653,FERGUSON-FLORISSANT R-II,MO,MCCLUER SOUTH-BERKELEY HIGH,2015,SWOD: Expulsions under zero-tolerance policies,F,,,0.0,0.0,Black,0.0
4654,FERGUSON-FLORISSANT R-II,MO,MCCLUER SOUTH-BERKELEY HIGH,2015,SWOD: Transferred to Alternative School,M,,,0.0,0.0,Black,0.0
4655,FERGUSON-FLORISSANT R-II,MO,MCCLUER SOUTH-BERKELEY HIGH,2015,SWOD: Transferred to Alternative School,F,,,0.0,0.0,Black,0.0
4656,FERGUSON-FLORISSANT R-II,MO,MCCLUER SOUTH-BERKELEY HIGH,2015,SWOD: Referral to law enforcement,M,,,2.0,0.0,Black,2.0
4657,FERGUSON-FLORISSANT R-II,MO,MCCLUER SOUTH-BERKELEY HIGH,2015,SWOD: Referral to law enforcement,F,,,0.0,0.0,Black,0.0
4658,FERGUSON-FLORISSANT R-II,MO,MCCLUER SOUTH-BERKELEY HIGH,2015,SWOD: School-related arrest,M,,,2.0,0.0,Black,2.0
4659,FERGUSON-FLORISSANT R-II,MO,MCCLUER SOUTH-BERKELEY HIGH,2015,SWOD: School-related arrest,F,,,0.0,0.0,Black,0.0
4660,FERGUSON-FLORISSANT R-II,MO,MCCLUER SOUTH-BERKELEY HIGH,2015,Total enrollment,M,,,234.0,0.0,Black,215.0
4661,FERGUSON-FLORISSANT R-II,MO,MCCLUER SOUTH-BERKELEY HIGH,2015,Total enrollment,F,,,263.0,0.0,Black,245.0
4662,ROCKWOOD R-VI,MO,EUREKA SR. HIGH,2015,SWD: Corporal punishment,M,0.0,0.0,0.0,0.0,Black,0.0
4663,ROCKWOOD R-VI,MO,EUREKA SR. HIGH,2015,SWD: Corporal punishment,F,0.0,0.0,0.0,0.0,Black,0.0
4664,ROCKWOOD R-VI,MO,EUREKA SR. HIGH,2015,SWD: Students receiving one or more in-school suspensions,M,22.0,2.0,24.0,0.0,Black,8.0
4665,ROCKWOOD R-VI,MO,EUREKA SR. HIGH,2015,SWD: Students receiving one or more in-school suspensions,F,2.0,2.0,4.0,0.0,Black,2.0
4666,ROCKWOOD R-VI,MO,EUREKA SR. HIGH,2015,SWD: Students receiving only one out-of-school suspension,M,10.0,2.0,12.0,0.0,Black,2.0
4667,ROCKWOOD R-VI,MO,EUREKA SR. HIGH,2015,SWD: Students receiving only one out-of-school suspension,F,15.0,0.0,15.0,0.0,Black,11.0
